participant,Finished,cluster,question,value,item
14,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_2,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_3,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_4,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_5,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_6,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_7,NA
15,TRUE,3,"In your opinion, how important is preregistration for your work?",value_8,NA
15,TRUE,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
15,TRUE,3,What is your experience with study preregistration?,value_2,NA
15,TRUE,3,What is your experience with study preregistration?,value_3,NA
15,TRUE,3,What is your experience with study preregistration?,value_4,NA
15,TRUE,3,What is your experience with study preregistration?,value_5,NA
15,TRUE,3,What is your experience with study preregistration?,value_6,NA
15,TRUE,3,What is your experience with study preregistration?,value_7,NA
15,TRUE,3,What is your experience with study preregistration?,value_8,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I do not share any of these concerns
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_5,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
15,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_1,Slightly important
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_2,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_3,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_4,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_5,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_6,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_7,NA
16,TRUE,3,"In your opinion, how important is preregistration for your work?",value_8,NA
16,TRUE,3,What is your experience with study preregistration?,value_1,"I have some experience with study preregistration, but do not use it regularly"
16,TRUE,3,What is your experience with study preregistration?,value_2,NA
16,TRUE,3,What is your experience with study preregistration?,value_3,NA
16,TRUE,3,What is your experience with study preregistration?,value_4,NA
16,TRUE,3,What is your experience with study preregistration?,value_5,NA
16,TRUE,3,What is your experience with study preregistration?,value_6,NA
16,TRUE,3,What is your experience with study preregistration?,value_7,NA
16,TRUE,3,What is your experience with study preregistration?,value_8,NA
16,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,Preregistration might delay data collection
16,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_2,Preregistration might lead to other people taking my research idea and implementing my plan
16,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_3,"It might take too much time, effort, and resources"
16,TRUE,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_4,NA
